item_id,status,created_at,sku,price,qty_ordered,grand_total,increment_id,category_name_1,sales_commission_code,discount_amount,payment_method,Working Date,BI Status, MV ,Year,Month,Customer Since,M-Y,FY,Customer ID
211452,complete,07-01-2016,kcc_krone deal,360,1,360,100147667,Beauty & Grooming,C-MUX-31510,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,43
211453,complete,07-01-2016,kcc_krone deal,360,1,360,100147668,Beauty & Grooming,C-MUX-31510,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,43
211454,complete,07-01-2016,kcc_krone deal,360,1,360,100147669,Beauty & Grooming,C-MUX-31510,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,43
211455,complete,07-01-2016,kcc_krone deal,360,1,360,100147670,Beauty & Grooming,C-MUX-31510,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,43
211456,complete,07-01-2016,kcc_krone deal,360,1,360,100147671,Beauty & Grooming,C-MUX-31510,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,43
211457,complete,07-01-2016,kcc_krone deal,360,1,360,100147672,Beauty & Grooming,C-MUX-31510,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,43
211458,complete,07-01-2016,Al Muhafiz Sohan Halwa Almond,350,2,700,100147673,Soghaat,80645,0,cod,07-01-2016,Net,700,2016,7,2016-7,Jul-16,FY17,93
211459,complete,07-01-2016,kcc_krone deal,360,1,360,100147674,Beauty & Grooming,C-MUX-31510,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,43
211460,complete,07-01-2016,kcc_lush,140,5,700,100147675,Beauty & Grooming,C-MUX-7521,0,cod,07-01-2016,Net,700,2016,7,2016-7,Jul-16,FY17,94
211461,order_refunded,07-01-2016,kcc_glamour deal,320,1,320,100147676,Beauty & Grooming,51442,0,cod,07-01-2016,Valid,320,2016,7,2016-7,Jul-16,FY17,95
211462,complete,07-01-2016,HR_Pani Puri 360g,350,1,350,100147677,Soghaat,\N,0,cod,07-01-2016,Net,350,2016,7,2016-7,Jul-16,FY17,96
211463,complete,07-01-2016,kcc_glamour deal,320,1,320,100147678,Beauty & Grooming,C-MUX-52058,0,cod,07-01-2016,Net,320,2016,7,2016-7,Jul-16,FY17,85
211464,complete,07-01-2016,kcc_krone deal,360,1,360,100147679,Beauty & Grooming,C-MUX-31510,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,43
211465,order_refunded,07-01-2016,kcc_glamour deal,320,1,320,100147680,Beauty & Grooming,51442,0,cod,07-01-2016,Valid,320,2016,7,2016-7,Jul-16,FY17,95
211466,complete,07-01-2016,kcc_krone deal,360,1,360,100147681,Beauty & Grooming,C-MUX-31510,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,43
211467,complete,07-01-2016,kcc_krone deal,360,1,360,100147682,Beauty & Grooming,C-MUX-31510,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,43
211468,complete,07-01-2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,2,480,100147683,Beauty & Grooming,C-MUX-31510,0,cod,07-01-2016,Net,480,2016,7,2016-7,Jul-16,FY17,43
211469,complete,07-01-2016,kcc_active,180,1,323,100147684,Beauty & Grooming,\N,0,cod,07-01-2016,Net,180,2016,7,2016-7,Jul-16,FY17,97
211470,complete,07-01-2016,kcc_Xtreme Mantastic Men Shower Gels,143,1,323,100147684,Beauty & Grooming,\N,0,cod,07-01-2016,Net,143,2016,7,2016-7,Jul-16,FY17,97
211471,complete,07-01-2016,kcc_krone deal,360,1,360,100147685,Beauty & Grooming,C-MUX-31510,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,43
211472,complete,07-01-2016,kcc_glamour deal,320,1,0,100147686,Beauty & Grooming,C-MUX-20260,0,customercredit,07-01-2016,Net,320,2016,7,2016-7,Jul-16,FY17,98
211473,complete,07-01-2016,Rajesh_RAJ033,1065,1,1065,100147687,Health & Sports,\N,0,cod,07-01-2016,Net,"1,065",2016,7,2016-7,Jul-16,FY17,99
211474,complete,07-01-2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100147688,Beauty & Grooming,C-MUX-31510,0,cod,07-01-2016,Net,240,2016,7,2016-7,Jul-16,FY17,43
211475,complete,07-01-2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100147689,Beauty & Grooming,C-MUX-31510,0,cod,07-01-2016,Net,240,2016,7,2016-7,Jul-16,FY17,43
211476,complete,07-01-2016,ajmery_AJ-123-L,999,1,999,100147690,Men's Fashion,\N,0,cod,07-01-2016,Net,999,2016,7,2016-7,Jul-16,FY17,100
211478,order_refunded,07-01-2016,mitsubishi_1.5 ton SRC 18CLK,55850,1,55850,100147691,Appliances,R-isb-57478,0,cod,07-01-2016,Valid,"55,850",2016,7,2016-7,Jul-16,FY17,101
211479,complete,07-01-2016,Dany_Genius Tab G7 Metallica ,6500,1,6500,100147692,Mobiles & Tablets,R-LHC-104132,0,cod,07-01-2016,Net,"6,500",2016,7,2016-7,Jul-16,FY17,102
211480,order_refunded,07-01-2016,bata_leena-6618940-39-6,399,1,399,100147693,Women's Fashion,\N,0,cod,07-01-2016,Valid,399,2016,7,2016-7,Jul-16,FY17,103
211482,order_refunded,07-01-2016,gree_12CZ8,42860,1,42860,100147694,Appliances,R-isb-57478,0,cod,07-01-2016,Valid,"42,860",2016,7,2016-7,Jul-16,FY17,101
211483,complete,07-01-2016,kcc_krone deal,360,1,360,100147695,Beauty & Grooming,C-MUX-31510,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,43
211484,complete,07-01-2016,kcc_glamour deal,320,1,320,100147696,Beauty & Grooming,C-MUX-31510,0,cod,07-01-2016,Net,320,2016,7,2016-7,Jul-16,FY17,43
211485,complete,07-01-2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100147697,Beauty & Grooming,C-MUX-31510,0,cod,07-01-2016,Net,240,2016,7,2016-7,Jul-16,FY17,43
211486,canceled,07-01-2016,Teenz_B-0541,3250,1,3250,100147698,Women's Fashion,\N,0,internetbanking,07-01-2016,Gross,"3,250",2016,7,2016-7,Jul-16,FY17,104
211487,complete,07-01-2016,Emo_SS-22057-11,775,1,775,100147699,Men's Fashion,\N,0,cod,07-01-2016,Net,775,2016,7,2016-7,Jul-16,FY17,105
211489,complete,07-01-2016,kcc_glamour deal,320,1,320,100147700,Beauty & Grooming,C-MUX-31510,0,cod,07-01-2016,Net,320,2016,7,2016-7,Jul-16,FY17,43
211490,complete,07-01-2016,kcc_krone deal,360,1,360,100147701,Beauty & Grooming,C-MUX-31510,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,43
211491,complete,07-01-2016,kcc_glamour deal,320,1,320,100147702,Beauty & Grooming,C-MUX-31510,0,cod,07-01-2016,Net,320,2016,7,2016-7,Jul-16,FY17,43
211492,complete,07-01-2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100147703,Beauty & Grooming,C-MUX-31510,0,cod,07-01-2016,Net,240,2016,7,2016-7,Jul-16,FY17,43
211493,complete,07-01-2016,kcc_krone deal,360,1,360,100147704,Beauty & Grooming,C-MUX-31510,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,43
211495,order_refunded,07-01-2016,kcc_glamour deal,320,1,320,100147706,Beauty & Grooming,C-MUX-31510,0,cod,07-01-2016,Valid,320,2016,7,2016-7,Jul-16,FY17,43
211494,complete,07-01-2016,UK_Soan Papdi 500 Gms,280,1,280,100147705,Soghaat,C LHE 41938,0,cod,07-01-2016,Net,280,2016,7,2016-7,Jul-16,FY17,59
211496,complete,07-01-2016,sapil_Sapil Disclosure Men 100ML,1647,1,1647,100147707,Beauty & Grooming,R-isb-57478,0,cod,07-01-2016,Net,"1,647",2016,7,2016-7,Jul-16,FY17,101
211497,complete,07-01-2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100147708,Beauty & Grooming,C-MUX-31510,0,cod,07-01-2016,Net,240,2016,7,2016-7,Jul-16,FY17,43
211498,complete,07-01-2016,kcc_krone deal,360,1,360,100147709,Beauty & Grooming,C LHE 40936,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,59
211499,complete,07-01-2016,kcc_krone deal,360,1,360,100147710,Beauty & Grooming,C LHE 40936,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,59
211500,complete,07-01-2016,kcc_krone deal,360,1,360,100147711,Beauty & Grooming,C-MUX-31510,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,43
211501,order_refunded,07-01-2016,kcc_glamour deal,320,1,320,100147712,Beauty & Grooming,C-MUX-31510,0,cod,07-01-2016,Valid,320,2016,7,2016-7,Jul-16,FY17,43
211502,complete,07-01-2016,kcc_glamour deal,320,1,320,100147713,Beauty & Grooming,C-MUX-31510,0,cod,07-01-2016,Net,320,2016,7,2016-7,Jul-16,FY17,43
211503,complete,07-01-2016,Al Muhafiz Sohan Halwa Almond,350,1,165,100147714,Soghaat,R-KHS-103982,0,cod,07-01-2016,Net,350,2016,7,2016-7,Jul-16,FY17,106
211504,complete,07-01-2016,kcc_krone deal,360,1,360,100147715,Beauty & Grooming,C-MUX-31510,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,43
211505,order_refunded,07-01-2016,UK_Gift Box Almond Delight 500 Gms,350,1,350,100147716,Soghaat,\N,0,cod,07-01-2016,Valid,350,2016,7,2016-7,Jul-16,FY17,107
211506,complete,07-01-2016,kcc_glamour deal,320,1,320,100147717,Beauty & Grooming,C-ISB-42133,0,cod,07-01-2016,Net,320,2016,7,2016-7,Jul-16,FY17,35
211507,order_refunded,07-01-2016,MYWALET_MW-002-D-BROWN,512,1,512,100147718,Men's Fashion,\N,0,cod,07-01-2016,Valid,512,2016,7,2016-7,Jul-16,FY17,105
211508,complete,07-01-2016,kcc_Bakheer Pocket Perfume,120,1,360,100147719,Beauty & Grooming,R-KHW-104406,0,cod,07-01-2016,Net,120,2016,7,2016-7,Jul-16,FY17,13
211509,complete,07-01-2016,kcc_Oudh Pocket Perfume,120,1,360,100147719,Beauty & Grooming,R-KHW-104406,0,cod,07-01-2016,Net,120,2016,7,2016-7,Jul-16,FY17,13
211510,complete,07-01-2016,kcc_Asool Pocket Perfume,120,1,360,100147719,Beauty & Grooming,R-KHW-104406,0,cod,07-01-2016,Net,120,2016,7,2016-7,Jul-16,FY17,13
211511,canceled,07-01-2016,Veet_3,165,2,330,100147720,Beauty & Grooming,\N,0,cod,07-01-2016,Gross,330,2016,7,2016-7,Jul-16,FY17,108
211512,complete,07-01-2016,itter_AB 1141,640,1,640,100147721,Beauty & Grooming,\N,0,cod,07-01-2016,Net,640,2016,7,2016-7,Jul-16,FY17,105
211513,order_refunded,07-01-2016,Veet_5,165,2,330,100147722,Beauty & Grooming,\N,0,cod,07-01-2016,Valid,330,2016,7,2016-7,Jul-16,FY17,108
211514,canceled,07-01-2016,sst_Logic  3-Regular fit-Medium,1950,1,1950,100147723,Men's Fashion,105259,0,ublcreditcard,07-01-2016,Gross,"1,950",2016,7,2016-7,Jul-16,FY17,11
211516,complete,07-01-2016,kcc_krone deal,360,1,360,100147724,Beauty & Grooming,C-ISB-84674,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,35
211517,complete,07-01-2016,kkc_Hayam King Air Freshener,144,1,144,100147725,Home & Living,\N,0,cod,07-01-2016,Net,144,2016,7,2016-7,Jul-16,FY17,109
211518,order_refunded,07-01-2016,UK_Sohan Halwa Tin Pack 400 Gms,285,1,285,100147726,Soghaat,\N,0,cod,07-01-2016,Valid,285,2016,7,2016-7,Jul-16,FY17,110
211519,complete,07-01-2016,Al Muhafiz Sohan Halwa Almond,350,1,350,100147727,Soghaat,\N,0,cod,07-01-2016,Net,350,2016,7,2016-7,Jul-16,FY17,111
211520,complete,07-01-2016,Teenz_B-0541,3250,1,3250,100147728,Women's Fashion,\N,0,internetbanking,07-01-2016,Net,"3,250",2016,7,2016-7,Jul-16,FY17,112
211521,canceled,07-01-2016,sapil_Sapil Passion Women 200ML,375,1,375,100147729,Beauty & Grooming,\N,0,internetbanking,07-01-2016,Gross,375,2016,7,2016-7,Jul-16,FY17,113
211522,complete,07-01-2016,kcc_active,180,1,180,100147730,Beauty & Grooming,C-KHC-34670,0,cod,07-01-2016,Net,180,2016,7,2016-7,Jul-16,FY17,114
211523,canceled,07-01-2016,Dynasty_Classic Cotton-Skin,1725,1,1725,100147731,Men's Fashion,\N,0,cod,07-01-2016,Gross,"1,725",2016,7,2016-7,Jul-16,FY17,115
211524,complete,07-01-2016,WE_ni72_parrot-veet-gift,1330,1,1330,100147732,\N,\N,0,marketingexpense,07-01-2016,Net,"1,330",2016,7,2016-7,Jul-16,FY17,116
211525,canceled,07-01-2016,cos_prfume_9,5200,1,5200,100147733,\N,\N,0,cod,07-01-2016,Gross,"5,200",2016,7,2016-7,Jul-16,FY17,117
211526,canceled,07-01-2016,Trans_LW 509B ,1350,1,1350,100147734,Kids & Baby,\N,0,cod,07-01-2016,Gross,"1,350",2016,7,2016-7,Jul-16,FY17,118
211527,canceled,07-01-2016,Trans_LW 509B ,1350,1,1350,100147735,Kids & Baby,\N,0,cod,07-01-2016,Gross,"1,350",2016,7,2016-7,Jul-16,FY17,118
211529,complete,07-01-2016,kcc_krone deal,360,1,360,100147737,Beauty & Grooming,C-MUX-30078,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,43
211528,canceled,07-01-2016,Trans_LW 509B ,1350,1,1350,100147736,Kids & Baby,\N,0,cod,07-01-2016,Gross,"1,350",2016,7,2016-7,Jul-16,FY17,118
211530,complete,07-01-2016,kcc_krone deal,360,1,360,100147738,Beauty & Grooming,C-MUX-30078,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,43
211532,complete,07-01-2016,kcc_krone deal,360,1,360,100147740,Beauty & Grooming,C-MUX-30078,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,43
211531,order_refunded,07-01-2016,LC_3595471021182,8150,1,8150,100147739,Beauty & Grooming,\N,0,cod,07-01-2016,Valid,"8,150",2016,7,2016-7,Jul-16,FY17,117
211533,complete,07-01-2016,kcc_krone deal,360,1,360,100147741,Beauty & Grooming,C-MUX-30078,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,43
211534,complete,07-01-2016,kcc_krone deal,360,1,360,100147742,Beauty & Grooming,C-MUX-30078,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,43
211535,complete,07-01-2016,kcc_krone deal,360,1,360,100147743,Beauty & Grooming,C-MUX-30078,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,43
211536,canceled,07-01-2016,shoppingmania_18k Gold Filled Blue Ruby Necklace & Earrings,1499,1,3749,100147744,Women's Fashion,\N,0,cod,07-01-2016,Gross,"1,499",2016,7,2016-7,Jul-16,FY17,119
211537,canceled,07-01-2016,Teenz_R-0172-7,2250,1,3749,100147744,Women's Fashion,\N,0,cod,07-01-2016,Gross,"2,250",2016,7,2016-7,Jul-16,FY17,119
211540,complete,07-01-2016,kcc_krone deal,360,1,360,100147746,Beauty & Grooming,C-MUX-30078,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,43
211539,canceled,07-01-2016,LC_3595471021182,8150,1,8150,100147745,Beauty & Grooming,\N,0,cod,07-01-2016,Gross,"8,150",2016,7,2016-7,Jul-16,FY17,117
211541,canceled,07-01-2016,HOS_RLRW100,8300,1,17790,100147747,Beauty & Grooming,C-FSD-43702,0,cod,07-01-2016,Gross,"8,300",2016,7,2016-7,Jul-16,FY17,120
211542,canceled,07-01-2016,AKL_A131131293_FC-12,9490,1,17790,100147747,Women's Fashion,C-FSD-43702,0,cod,07-01-2016,Gross,"9,490",2016,7,2016-7,Jul-16,FY17,120
211543,complete,07-01-2016,kcc_krone deal,360,1,360,100147748,Beauty & Grooming,C-MUX-30078,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,43
211544,complete,07-01-2016,kcc_krone deal,360,1,360,100147749,Beauty & Grooming,C-MUX-30078,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,43
211545,complete,07-01-2016,kcc_krone deal,360,1,360,100147750,Beauty & Grooming,C LHE 41938,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,59
211546,complete,07-01-2016,kcc_krone deal,360,1,360,100147751,Beauty & Grooming,C-MUX-30078,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,43
211547,complete,07-01-2016,kcc_krone deal,360,1,360,100147752,Beauty & Grooming,C-MUX-30078,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,43
211548,complete,07-01-2016,kcc_glamour deal,320,1,320,100147753,Beauty & Grooming,C-MUX-30078,0,cod,07-01-2016,Net,320,2016,7,2016-7,Jul-16,FY17,43
211549,canceled,07-01-2016,MYWALET_MW-014-BLACK,428,1,428,100147754,Men's Fashion,\N,0,cod,07-01-2016,Gross,428,2016,7,2016-7,Jul-16,FY17,121
211550,complete,07-01-2016,kcc_krone deal,360,1,360,100147755,Beauty & Grooming,C-MUX-30078,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,43
211551,canceled,07-01-2016,Xenium_WA-201611,860,1,1160,100147756,Women's Fashion,\N,0,cod,07-01-2016,Gross,860,2016,7,2016-7,Jul-16,FY17,122
211552,canceled,07-01-2016,pak_B-32,300,1,1160,100147756,Home & Living,\N,0,cod,07-01-2016,Gross,300,2016,7,2016-7,Jul-16,FY17,122
211553,complete,07-01-2016,kcc_krone deal,360,1,360,100147757,Beauty & Grooming,C-MUX-30078,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,43
211554,complete,07-01-2016,kcc_krone deal,360,1,360,100147758,Beauty & Grooming,C-MUX-30078,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,43
211555,complete,07-01-2016,kcc_krone deal,360,1,360,100147759,Beauty & Grooming,C-MUX-30078,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,43
211556,refund,07-01-2016,rub_Rubian_VR-Box With Remote,1765,1,1765,100147760,Mobiles & Tablets,R-KHS-103982,0,cod,07-01-2016,Valid,"1,765",2016,7,2016-7,Jul-16,FY17,106
211557,complete,07-01-2016,kcc_glamour deal,320,1,320,100147761,Beauty & Grooming,C-MUX-30078,0,cod,07-01-2016,Net,320,2016,7,2016-7,Jul-16,FY17,43
211558,complete,07-01-2016,kcc_glamour deal,320,1,320,100147762,Beauty & Grooming,C-MUX-30078,0,cod,07-01-2016,Net,320,2016,7,2016-7,Jul-16,FY17,43
211559,complete,07-01-2016,kcc_glamour deal,320,1,320,100147763,Beauty & Grooming,C-MUX-30078,0,cod,07-01-2016,Net,320,2016,7,2016-7,Jul-16,FY17,43
211560,complete,07-01-2016,kcc_glamour deal,320,1,320,100147764,Beauty & Grooming,C-MUX-30078,0,cod,07-01-2016,Net,320,2016,7,2016-7,Jul-16,FY17,43
211561,complete,07-01-2016,kcc_glamour deal,320,1,320,100147765,Beauty & Grooming,C-MUX-30078,0,cod,07-01-2016,Net,320,2016,7,2016-7,Jul-16,FY17,43
211562,complete,07-01-2016,kcc_glamour deal,320,1,320,100147766,Beauty & Grooming,C-MUX-30078,0,cod,07-01-2016,Net,320,2016,7,2016-7,Jul-16,FY17,43
211563,complete,07-01-2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100147767,Beauty & Grooming,C-MUX-30078,0,cod,07-01-2016,Net,240,2016,7,2016-7,Jul-16,FY17,43
211564,complete,07-01-2016,kcc_glamour deal,320,1,320,100147768,Beauty & Grooming,C-MUX-30078,0,cod,07-01-2016,Net,320,2016,7,2016-7,Jul-16,FY17,43
211565,complete,07-01-2016,kcc_glamour deal,320,1,320,100147769,Beauty & Grooming,C-MUX-30078,0,cod,07-01-2016,Net,320,2016,7,2016-7,Jul-16,FY17,43
211566,complete,07-01-2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100147770,Beauty & Grooming,C-MUX-30078,0,cod,07-01-2016,Net,240,2016,7,2016-7,Jul-16,FY17,43
211567,complete,07-01-2016,kkc_ Icy Menthol Oasis Prickly Heat Powder,80,1,80,100147771,Beauty & Grooming,R6596,0,cod,07-01-2016,Net,80,2016,7,2016-7,Jul-16,FY17,123
211568,order_refunded,07-01-2016,shoppingmania_Enamel Retro NecklaceTitanic Heart Crystal Pendant,999,1,2559,100147772,Women's Fashion,\N,0,cod,07-01-2016,Valid,999,2016,7,2016-7,Jul-16,FY17,124
211569,order_refunded,07-01-2016,Teenz_E-1574 silver,1560,1,2559,100147772,\N,\N,0,cod,07-01-2016,Valid,"1,560",2016,7,2016-7,Jul-16,FY17,124
211570,complete,07-01-2016,emo_HSP-17043-M,500,1,1049,100147773,Men's Fashion,\N,0,cod,07-01-2016,Net,500,2016,7,2016-7,Jul-16,FY17,71
211572,complete,07-01-2016,Emo_HST-28676-L,199,1,1049,100147773,Men's Fashion,\N,0,cod,07-01-2016,Net,199,2016,7,2016-7,Jul-16,FY17,71
211574,complete,07-01-2016,Al Muhafiz Sohan Halwa Almond,350,1,1049,100147773,Soghaat,\N,0,cod,07-01-2016,Net,350,2016,7,2016-7,Jul-16,FY17,71
211575,order_refunded,07-01-2016,RS_Pheni Desi Ghee 500gm,260,2,520,100147774,Soghaat,\N,0,cod,07-01-2016,Valid,520,2016,7,2016-7,Jul-16,FY17,125
211576,order_refunded,07-01-2016,Huawei Honor 4X,24499,1,24499,100147775,Mobiles & Tablets,R-LHW-104137,0,cod,07-01-2016,Valid,"24,499",2016,7,2016-7,Jul-16,FY17,126
211577,complete,07-01-2016,Al Muhafiz Sohan Halwa Almond,350,2,700,100147776,Soghaat,\N,0,cod,07-01-2016,Net,700,2016,7,2016-7,Jul-16,FY17,127
211580,canceled,07-01-2016,AUDIONIC6-954217-513546,540,1,540,100147778,Computing,\N,0,cod,07-01-2016,Gross,540,2016,7,2016-7,Jul-16,FY17,128
211578,complete,07-01-2016,Al Muhafiz Sohan Halwa Walnut,510,2,1370,100147777,Soghaat,\N,0,cod,07-01-2016,Net,"1,020",2016,7,2016-7,Jul-16,FY17,129
211579,complete,07-01-2016,Al Muhafiz Sohan Halwa Almond,350,1,1370,100147777,Soghaat,\N,0,cod,07-01-2016,Net,350,2016,7,2016-7,Jul-16,FY17,129
211581,order_refunded,07-01-2016,bata_leena-5176214-40-7,999,1,999,100147779,Women's Fashion,C-MUX-104110,0,cod,07-01-2016,Valid,999,2016,7,2016-7,Jul-16,FY17,130
211583,canceled,07-01-2016,Tiraaz_Tm-01-001-M,2508,1,2508,100147780,Men's Fashion,\N,0,cod,07-01-2016,Gross,"2,508",2016,7,2016-7,Jul-16,FY17,131
211585,canceled,07-01-2016,Tiraaz_Tm-01-001-M,2508,1,2508,100147781,Men's Fashion,\N,0,cod,07-01-2016,Gross,"2,508",2016,7,2016-7,Jul-16,FY17,131
211587,complete,07-01-2016,Audionic_B-334,1900,1,1100,100147782,Computing,R-LHE-90613,0,cod,07-01-2016,Net,"1,900",2016,7,2016-7,Jul-16,FY17,132
211588,canceled,07-01-2016,kcc_effect,140,1,140,100147783,Beauty & Grooming,\N,0,cod,07-01-2016,Gross,140,2016,7,2016-7,Jul-16,FY17,133
211589,canceled,07-01-2016,kkc_Jasmine King Air Freshener,144,1,144,100147784,Home & Living,\N,0,cod,07-01-2016,Gross,144,2016,7,2016-7,Jul-16,FY17,133
211590,order_refunded,07-01-2016,bata_wein-8734881-44-10,1199,1,1199,100147785,Men's Fashion,\N,0,cod,07-01-2016,Valid,"1,199",2016,7,2016-7,Jul-16,FY17,134
211593,canceled,07-01-2016,CU-0107-Slim Fit Small,1295,1,1295,100147787,Men's Fashion,\N,0,mcblite,07-01-2016,Gross,"1,295",2016,7,2016-7,Jul-16,FY17,135
211592,complete,07-01-2016,itter_AB 1122,800,1,800,100147786,Beauty & Grooming,\N,0,cod,07-01-2016,Net,800,2016,7,2016-7,Jul-16,FY17,136
211595,complete,07-01-2016,itter_AB 1126,800,1,800,100147788,Beauty & Grooming,\N,0,cod,07-01-2016,Net,800,2016,7,2016-7,Jul-16,FY17,136
211596,order_refunded,07-01-2016,kcc_glamour deal,320,1,320,100147789,Beauty & Grooming,C-MUX-102023,0,cod,07-01-2016,Valid,320,2016,7,2016-7,Jul-16,FY17,43
211597,complete,07-01-2016,itter_AB 1125,640,1,640,100147790,Beauty & Grooming,\N,0,cod,07-01-2016,Net,640,2016,7,2016-7,Jul-16,FY17,136
211598,complete,07-01-2016,kcc_krone deal,360,1,360,100147791,Beauty & Grooming,C-MUX-102023,0,cod,07-01-2016,Net,360,2016,7,2016-7,Jul-16,FY17,43
211599,complete,07-01-2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100147792,Beauty & Grooming,C-GUJ-52213,0,cod,07-01-2016,Net,240,2016,7,2016-7,Jul-16,FY17,137
211600,complete,07-01-2016,kcc_glamour deal,320,1,320,100147793,Beauty & Grooming,C-MUX-102023,0,cod,07-01-2016,Net,320,2016,7,2016-7,Jul-16,FY17,43
211602,complete,07-01-2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100147795,Beauty & Grooming,C-GUJ-52213,0,cod,07-01-2016,Net,240,2016,7,2016-7,Jul-16,FY17,137
211601,complete,07-01-2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100147794,Beauty & Grooming,C-MUX-102023,0,cod,07-01-2016,Net,240,2016,7,2016-7,Jul-16,FY17,43
211603,complete,07-01-2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100147796,Beauty & Grooming,C-GUJ-52213,0,cod,07-01-2016,Net,240,2016,7,2016-7,Jul-16,FY17,137
211604,complete,07-01-2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100147797,Beauty & Grooming,C-GUJ-52213,0,cod,07-01-2016,Net,240,2016,7,2016-7,Jul-16,FY17,137
211605,complete,07-01-2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100147798,Beauty & Grooming,C-GUJ-52213,0,cod,07-01-2016,Net,240,2016,7,2016-7,Jul-16,FY17,137
211606,complete,07-01-2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100147799,Beauty & Grooming,C-GUJ-52213,0,cod,07-01-2016,Net,240,2016,7,2016-7,Jul-16,FY17,137
211607,complete,07-01-2016,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100147800,Beauty & Grooming,C-GUJ-52213,0,cod,07-01-2016,Net,240,2016,7,2016-7,Jul-16,FY17,137
211608,complete,07-01-2016,HR_Soan Papdi 500g,655,1,655,100147801,Soghaat,\N,0,cod,07-01-2016,Net,655,2016,7,2016-7,Jul-16,FY17,136
211609,canceled,07-01-2016,stitchers_TnT 012-L,1999,3,5997,100147802,Men's Fashion,\N,0,cod,07-01-2016,Gross,"5,997",2016,7,2016-7,Jul-16,FY17,138
